family,seed,budget,samples,method,released,winding,received_winding,wrong_release,derivative_bound,minimum_margin
clear_loop,0,8,8,polygon,True,1,1,False,1.0,0.3486502898056796
clear_loop,0,8,8,bounded_tube,True,1,1,False,1.0,0.3486502898056796
clear_loop,0,16,16,polygon,True,1,1,False,1.0,0.6063456593649063
clear_loop,0,16,16,bounded_tube,True,1,1,False,1.0,0.6063456593649063
clear_loop,0,32,32,polygon,True,1,1,False,1.0,0.6865502451306045
clear_loop,0,32,32,bounded_tube,True,1,1,False,1.0,0.6865502451306045
clear_loop,1,8,8,polygon,True,-1,-1,False,1.0,0.3499726514302379
clear_loop,1,8,8,bounded_tube,True,-1,-1,False,1.0,0.3499726514302379
clear_loop,1,16,16,polygon,True,-1,-1,False,1.0,0.6025359772682307
clear_loop,1,16,16,bounded_tube,True,-1,-1,False,1.0,0.6025359772682307
clear_loop,1,32,32,polygon,True,-1,-1,False,1.0,0.7148712102517498
clear_loop,1,32,32,bounded_tube,True,-1,-1,False,1.0,0.7148712102517498
clear_loop,2,8,8,polygon,True,1,1,False,1.0,0.3591141046750652
clear_loop,2,8,8,bounded_tube,True,1,1,False,1.0,0.3591141046750652
clear_loop,2,16,16,polygon,True,1,1,False,1.0,0.6004117674743501
clear_loop,2,16,16,bounded_tube,True,1,1,False,1.0,0.6004117674743501
clear_loop,2,32,32,polygon,True,1,1,False,1.0,0.7066499800276128
clear_loop,2,32,32,bounded_tube,True,1,1,False,1.0,0.7066499800276128
clear_loop,3,8,8,polygon,True,-1,-1,False,1.0,0.32977701797765513
clear_loop,3,8,8,bounded_tube,True,-1,-1,False,1.0,0.32977701797765513
clear_loop,3,16,16,polygon,True,-1,-1,False,1.0,0.5951424885265275
clear_loop,3,16,16,bounded_tube,True,-1,-1,False,1.0,0.5951424885265275
clear_loop,3,32,32,polygon,True,-1,-1,False,1.0,0.6935594213726382
clear_loop,3,32,32,bounded_tube,True,-1,-1,False,1.0,0.6935594213726382
clear_loop,4,8,8,polygon,True,1,1,False,1.0,0.34993496193669504
clear_loop,4,8,8,bounded_tube,True,1,1,False,1.0,0.34993496193669504
clear_loop,4,16,16,polygon,True,1,1,False,1.0,0.6034599309471533
clear_loop,4,16,16,bounded_tube,True,1,1,False,1.0,0.6034599309471533
clear_loop,4,32,32,polygon,True,1,1,False,1.0,0.6962763200772616
clear_loop,4,32,32,bounded_tube,True,1,1,False,1.0,0.6962763200772616
clear_loop,5,8,8,polygon,True,-1,-1,False,1.0,0.3406600043145376
clear_loop,5,8,8,bounded_tube,True,-1,-1,False,1.0,0.3406600043145376
clear_loop,5,16,16,polygon,True,-1,-1,False,1.0,0.6195231150327561
clear_loop,5,16,16,bounded_tube,True,-1,-1,False,1.0,0.6195231150327561
clear_loop,5,32,32,polygon,True,-1,-1,False,1.0,0.6970341768541157
clear_loop,5,32,32,bounded_tube,True,-1,-1,False,1.0,0.6970341768541157
clear_loop,6,8,8,polygon,True,1,1,False,1.0,0.33921149726964384
clear_loop,6,8,8,bounded_tube,True,1,1,False,1.0,0.33921149726964384
clear_loop,6,16,16,polygon,True,1,1,False,1.0,0.5904550382501237
clear_loop,6,16,16,bounded_tube,True,1,1,False,1.0,0.5904550382501237
clear_loop,6,32,32,polygon,True,1,1,False,1.0,0.6841167144143803
clear_loop,6,32,32,bounded_tube,True,1,1,False,1.0,0.6841167144143803
clear_loop,7,8,8,polygon,True,-1,-1,False,1.0,0.3520774076584854
clear_loop,7,8,8,bounded_tube,True,-1,-1,False,1.0,0.3520774076584854
clear_loop,7,16,16,polygon,True,-1,-1,False,1.0,0.6021922902487381
clear_loop,7,16,16,bounded_tube,True,-1,-1,False,1.0,0.6021922902487381
clear_loop,7,32,32,polygon,True,-1,-1,False,1.0,0.7141811498225208
clear_loop,7,32,32,bounded_tube,True,-1,-1,False,1.0,0.7141811498225208
clear_loop,8,8,8,polygon,True,1,1,False,1.0,0.3338484285185488
clear_loop,8,8,8,bounded_tube,True,1,1,False,1.0,0.3338484285185488
clear_loop,8,16,16,polygon,True,1,1,False,1.0,0.5987947688869274
clear_loop,8,16,16,bounded_tube,True,1,1,False,1.0,0.5987947688869274
clear_loop,8,32,32,polygon,True,1,1,False,1.0,0.7052110475056528
clear_loop,8,32,32,bounded_tube,True,1,1,False,1.0,0.7052110475056528
clear_loop,9,8,8,polygon,True,-1,-1,False,1.0,0.359845006851946
clear_loop,9,8,8,bounded_tube,True,-1,-1,False,1.0,0.359845006851946
clear_loop,9,16,16,polygon,True,-1,-1,False,1.0,0.5710492268899916
clear_loop,9,16,16,bounded_tube,True,-1,-1,False,1.0,0.5710492268899916
clear_loop,9,32,32,polygon,True,-1,-1,False,1.0,0.7007318773911162
clear_loop,9,32,32,bounded_tube,True,-1,-1,False,1.0,0.7007318773911162
clear_loop,10,8,8,polygon,True,1,1,False,1.0,0.3582151325677282
clear_loop,10,8,8,bounded_tube,True,1,1,False,1.0,0.3582151325677282
clear_loop,10,16,16,polygon,True,1,1,False,1.0,0.6057375908261446
clear_loop,10,16,16,bounded_tube,True,1,1,False,1.0,0.6057375908261446
clear_loop,10,32,32,polygon,True,1,1,False,1.0,0.7093053181692553
clear_loop,10,32,32,bounded_tube,True,1,1,False,1.0,0.7093053181692553
clear_loop,11,8,8,polygon,True,-1,-1,False,1.0,0.3598302386885561
clear_loop,11,8,8,bounded_tube,True,-1,-1,False,1.0,0.3598302386885561
clear_loop,11,16,16,polygon,True,-1,-1,False,1.0,0.5976253421090306
clear_loop,11,16,16,bounded_tube,True,-1,-1,False,1.0,0.5976253421090306
clear_loop,11,32,32,polygon,True,-1,-1,False,1.0,0.7054341086113015
clear_loop,11,32,32,bounded_tube,True,-1,-1,False,1.0,0.7054341086113015
clear_loop,12,8,8,polygon,True,1,1,False,1.0,0.3577651560332257
clear_loop,12,8,8,bounded_tube,True,1,1,False,1.0,0.3577651560332257
clear_loop,12,16,16,polygon,True,1,1,False,1.0,0.5990328188332458
clear_loop,12,16,16,bounded_tube,True,1,1,False,1.0,0.5990328188332458
clear_loop,12,32,32,polygon,True,1,1,False,1.0,0.7084555567783658
clear_loop,12,32,32,bounded_tube,True,1,1,False,1.0,0.7084555567783658
clear_loop,13,8,8,polygon,True,-1,-1,False,1.0,0.3432295740598843
clear_loop,13,8,8,bounded_tube,True,-1,-1,False,1.0,0.3432295740598843
clear_loop,13,16,16,polygon,True,-1,-1,False,1.0,0.5947285584041555
clear_loop,13,16,16,bounded_tube,True,-1,-1,False,1.0,0.5947285584041555
clear_loop,13,32,32,polygon,True,-1,-1,False,1.0,0.7141302076532068
clear_loop,13,32,32,bounded_tube,True,-1,-1,False,1.0,0.7141302076532068
clear_loop,14,8,8,polygon,True,1,1,False,1.0,0.33577591443526544
clear_loop,14,8,8,bounded_tube,True,1,1,False,1.0,0.33577591443526544
clear_loop,14,16,16,polygon,True,1,1,False,1.0,0.5912600282480627
clear_loop,14,16,16,bounded_tube,True,1,1,False,1.0,0.5912600282480627
clear_loop,14,32,32,polygon,True,1,1,False,1.0,0.7111869206333387
clear_loop,14,32,32,bounded_tube,True,1,1,False,1.0,0.7111869206333387
clear_loop,15,8,8,polygon,True,-1,-1,False,1.0,0.36261777815643803
clear_loop,15,8,8,bounded_tube,True,-1,-1,False,1.0,0.36261777815643803
clear_loop,15,16,16,polygon,True,-1,-1,False,1.0,0.5933037588040228
clear_loop,15,16,16,bounded_tube,True,-1,-1,False,1.0,0.5933037588040228
clear_loop,15,32,32,polygon,True,-1,-1,False,1.0,0.7098636741840206
clear_loop,15,32,32,bounded_tube,True,-1,-1,False,1.0,0.7098636741840206
clear_loop,16,8,8,polygon,True,1,1,False,1.0,0.365243898655948
clear_loop,16,8,8,bounded_tube,True,1,1,False,1.0,0.365243898655948
clear_loop,16,16,16,polygon,True,1,1,False,1.0,0.5953602025428508
clear_loop,16,16,16,bounded_tube,True,1,1,False,1.0,0.5953602025428508
clear_loop,16,32,32,polygon,True,1,1,False,1.0,0.7044021296588804
clear_loop,16,32,32,bounded_tube,True,1,1,False,1.0,0.7044021296588804
clear_loop,17,8,8,polygon,True,-1,-1,False,1.0,0.34355688834163567
clear_loop,17,8,8,bounded_tube,True,-1,-1,False,1.0,0.34355688834163567
clear_loop,17,16,16,polygon,True,-1,-1,False,1.0,0.6156305278940045
clear_loop,17,16,16,bounded_tube,True,-1,-1,False,1.0,0.6156305278940045
clear_loop,17,32,32,polygon,True,-1,-1,False,1.0,0.6929565817649321
clear_loop,17,32,32,bounded_tube,True,-1,-1,False,1.0,0.6929565817649321
clear_loop,18,8,8,polygon,True,1,1,False,1.0,0.3531020342015414
clear_loop,18,8,8,bounded_tube,True,1,1,False,1.0,0.3531020342015414
clear_loop,18,16,16,polygon,True,1,1,False,1.0,0.5837692798833739
clear_loop,18,16,16,bounded_tube,True,1,1,False,1.0,0.5837692798833739
clear_loop,18,32,32,polygon,True,1,1,False,1.0,0.7067710709429761
clear_loop,18,32,32,bounded_tube,True,1,1,False,1.0,0.7067710709429761
clear_loop,19,8,8,polygon,True,-1,-1,False,1.0,0.3470583217785591
clear_loop,19,8,8,bounded_tube,True,-1,-1,False,1.0,0.3470583217785591
clear_loop,19,16,16,polygon,True,-1,-1,False,1.0,0.5918237204850498
clear_loop,19,16,16,bounded_tube,True,-1,-1,False,1.0,0.5918237204850498
clear_loop,19,32,32,polygon,True,-1,-1,False,1.0,0.7117607423874095
clear_loop,19,32,32,bounded_tube,True,-1,-1,False,1.0,0.7117607423874095
clear_loop,20,8,8,polygon,True,1,1,False,1.0,0.3385345826631805
clear_loop,20,8,8,bounded_tube,True,1,1,False,1.0,0.3385345826631805
clear_loop,20,16,16,polygon,True,1,1,False,1.0,0.5993284652647485
clear_loop,20,16,16,bounded_tube,True,1,1,False,1.0,0.5993284652647485
clear_loop,20,32,32,polygon,True,1,1,False,1.0,0.6852201145460475
clear_loop,20,32,32,bounded_tube,True,1,1,False,1.0,0.6852201145460475
clear_loop,21,8,8,polygon,True,-1,-1,False,1.0,0.3485455473535286
clear_loop,21,8,8,bounded_tube,True,-1,-1,False,1.0,0.3485455473535286
clear_loop,21,16,16,polygon,True,-1,-1,False,1.0,0.5950225151967456
clear_loop,21,16,16,bounded_tube,True,-1,-1,False,1.0,0.5950225151967456
clear_loop,21,32,32,polygon,True,-1,-1,False,1.0,0.6970714731869321
clear_loop,21,32,32,bounded_tube,True,-1,-1,False,1.0,0.6970714731869321
clear_loop,22,8,8,polygon,True,1,1,False,1.0,0.34321934085287653
clear_loop,22,8,8,bounded_tube,True,1,1,False,1.0,0.34321934085287653
clear_loop,22,16,16,polygon,True,1,1,False,1.0,0.6109145939797574
clear_loop,22,16,16,bounded_tube,True,1,1,False,1.0,0.6109145939797574
clear_loop,22,32,32,polygon,True,1,1,False,1.0,0.6992492315599971
clear_loop,22,32,32,bounded_tube,True,1,1,False,1.0,0.6992492315599971
clear_loop,23,8,8,polygon,True,-1,-1,False,1.0,0.34925166069766045
clear_loop,23,8,8,bounded_tube,True,-1,-1,False,1.0,0.34925166069766045
clear_loop,23,16,16,polygon,True,-1,-1,False,1.0,0.6152025156891351
clear_loop,23,16,16,bounded_tube,True,-1,-1,False,1.0,0.6152025156891351
clear_loop,23,32,32,polygon,True,-1,-1,False,1.0,0.6998209433176716
clear_loop,23,32,32,bounded_tube,True,-1,-1,False,1.0,0.6998209433176716
clear_loop,24,8,8,polygon,True,1,1,False,1.0,0.3565324815977522
clear_loop,24,8,8,bounded_tube,True,1,1,False,1.0,0.3565324815977522
clear_loop,24,16,16,polygon,True,1,1,False,1.0,0.5969566015869257
clear_loop,24,16,16,bounded_tube,True,1,1,False,1.0,0.5969566015869257
clear_loop,24,32,32,polygon,True,1,1,False,1.0,0.6925482435447728
clear_loop,24,32,32,bounded_tube,True,1,1,False,1.0,0.6925482435447728
clear_loop,25,8,8,polygon,True,-1,-1,False,1.0,0.375391239109093
clear_loop,25,8,8,bounded_tube,True,-1,-1,False,1.0,0.375391239109093
clear_loop,25,16,16,polygon,True,-1,-1,False,1.0,0.5914606393899982
clear_loop,25,16,16,bounded_tube,True,-1,-1,False,1.0,0.5914606393899982
clear_loop,25,32,32,polygon,True,-1,-1,False,1.0,0.7048638438983117
clear_loop,25,32,32,bounded_tube,True,-1,-1,False,1.0,0.7048638438983117
clear_loop,26,8,8,polygon,True,1,1,False,1.0,0.33381848604480724
clear_loop,26,8,8,bounded_tube,True,1,1,False,1.0,0.33381848604480724
clear_loop,26,16,16,polygon,True,1,1,False,1.0,0.5896205859432825
clear_loop,26,16,16,bounded_tube,True,1,1,False,1.0,0.5896205859432825
clear_loop,26,32,32,polygon,True,1,1,False,1.0,0.6975149444186932
clear_loop,26,32,32,bounded_tube,True,1,1,False,1.0,0.6975149444186932
clear_loop,27,8,8,polygon,True,-1,-1,False,1.0,0.3620576443164816
clear_loop,27,8,8,bounded_tube,True,-1,-1,False,1.0,0.3620576443164816
clear_loop,27,16,16,polygon,True,-1,-1,False,1.0,0.6003957743873826
clear_loop,27,16,16,bounded_tube,True,-1,-1,False,1.0,0.6003957743873826
clear_loop,27,32,32,polygon,True,-1,-1,False,1.0,0.690415684500012
clear_loop,27,32,32,bounded_tube,True,-1,-1,False,1.0,0.690415684500012
clear_loop,28,8,8,polygon,True,1,1,False,1.0,0.35104891198787924
clear_loop,28,8,8,bounded_tube,True,1,1,False,1.0,0.35104891198787924
clear_loop,28,16,16,polygon,True,1,1,False,1.0,0.5917298194789482
clear_loop,28,16,16,bounded_tube,True,1,1,False,1.0,0.5917298194789482
clear_loop,28,32,32,polygon,True,1,1,False,1.0,0.7065896184064893
clear_loop,28,32,32,bounded_tube,True,1,1,False,1.0,0.7065896184064893
clear_loop,29,8,8,polygon,True,-1,-1,False,1.0,0.35477959822706706
clear_loop,29,8,8,bounded_tube,True,-1,-1,False,1.0,0.35477959822706706
clear_loop,29,16,16,polygon,True,-1,-1,False,1.0,0.6009081355168788
clear_loop,29,16,16,bounded_tube,True,-1,-1,False,1.0,0.6009081355168788
clear_loop,29,32,32,polygon,True,-1,-1,False,1.0,0.7077928871891895
clear_loop,29,32,32,bounded_tube,True,-1,-1,False,1.0,0.7077928871891895
clear_loop,30,8,8,polygon,True,1,1,False,1.0,0.34463638797499574
clear_loop,30,8,8,bounded_tube,True,1,1,False,1.0,0.34463638797499574
clear_loop,30,16,16,polygon,True,1,1,False,1.0,0.6096641221026685
clear_loop,30,16,16,bounded_tube,True,1,1,False,1.0,0.6096641221026685
clear_loop,30,32,32,polygon,True,1,1,False,1.0,0.6949405913635418
clear_loop,30,32,32,bounded_tube,True,1,1,False,1.0,0.6949405913635418
clear_loop,31,8,8,polygon,True,-1,-1,False,1.0,0.3405934137759945
clear_loop,31,8,8,bounded_tube,True,-1,-1,False,1.0,0.3405934137759945
clear_loop,31,16,16,polygon,True,-1,-1,False,1.0,0.6011274947844863
clear_loop,31,16,16,bounded_tube,True,-1,-1,False,1.0,0.6011274947844863
clear_loop,31,32,32,polygon,True,-1,-1,False,1.0,0.7064193162589003
clear_loop,31,32,32,bounded_tube,True,-1,-1,False,1.0,0.7064193162589003
clear_loop,32,8,8,polygon,True,1,1,False,1.0,0.3560892763806808
clear_loop,32,8,8,bounded_tube,True,1,1,False,1.0,0.3560892763806808
clear_loop,32,16,16,polygon,True,1,1,False,1.0,0.5873108958465927
clear_loop,32,16,16,bounded_tube,True,1,1,False,1.0,0.5873108958465927
clear_loop,32,32,32,polygon,True,1,1,False,1.0,0.7096028530848227
clear_loop,32,32,32,bounded_tube,True,1,1,False,1.0,0.7096028530848227
clear_loop,33,8,8,polygon,True,-1,-1,False,1.0,0.3544549912049467
clear_loop,33,8,8,bounded_tube,True,-1,-1,False,1.0,0.3544549912049467
clear_loop,33,16,16,polygon,True,-1,-1,False,1.0,0.6055219878768568
clear_loop,33,16,16,bounded_tube,True,-1,-1,False,1.0,0.6055219878768568
clear_loop,33,32,32,polygon,True,-1,-1,False,1.0,0.7123685325194403
clear_loop,33,32,32,bounded_tube,True,-1,-1,False,1.0,0.7123685325194403
clear_loop,34,8,8,polygon,True,1,1,False,1.0,0.35607144239302724
clear_loop,34,8,8,bounded_tube,True,1,1,False,1.0,0.35607144239302724
clear_loop,34,16,16,polygon,True,1,1,False,1.0,0.5985954748728999
clear_loop,34,16,16,bounded_tube,True,1,1,False,1.0,0.5985954748728999
clear_loop,34,32,32,polygon,True,1,1,False,1.0,0.6978164798463748
clear_loop,34,32,32,bounded_tube,True,1,1,False,1.0,0.6978164798463748
clear_loop,35,8,8,polygon,True,-1,-1,False,1.0,0.34152334439173093
clear_loop,35,8,8,bounded_tube,True,-1,-1,False,1.0,0.34152334439173093
clear_loop,35,16,16,polygon,True,-1,-1,False,1.0,0.5914397848719415
clear_loop,35,16,16,bounded_tube,True,-1,-1,False,1.0,0.5914397848719415
clear_loop,35,32,32,polygon,True,-1,-1,False,1.0,0.7007700193453497
clear_loop,35,32,32,bounded_tube,True,-1,-1,False,1.0,0.7007700193453497
clear_loop,36,8,8,polygon,True,1,1,False,1.0,0.34083265120338424
clear_loop,36,8,8,bounded_tube,True,1,1,False,1.0,0.34083265120338424
clear_loop,36,16,16,polygon,True,1,1,False,1.0,0.5896853373012121
clear_loop,36,16,16,bounded_tube,True,1,1,False,1.0,0.5896853373012121
clear_loop,36,32,32,polygon,True,1,1,False,1.0,0.697039421277054
clear_loop,36,32,32,bounded_tube,True,1,1,False,1.0,0.697039421277054
clear_loop,37,8,8,polygon,True,-1,-1,False,1.0,0.36302310666389903
clear_loop,37,8,8,bounded_tube,True,-1,-1,False,1.0,0.36302310666389903
clear_loop,37,16,16,polygon,True,-1,-1,False,1.0,0.6042841261154211
clear_loop,37,16,16,bounded_tube,True,-1,-1,False,1.0,0.6042841261154211
clear_loop,37,32,32,polygon,True,-1,-1,False,1.0,0.6978002360329819
clear_loop,37,32,32,bounded_tube,True,-1,-1,False,1.0,0.6978002360329819
clear_loop,38,8,8,polygon,True,1,1,False,1.0,0.3259051028949532
clear_loop,38,8,8,bounded_tube,True,1,1,False,1.0,0.3259051028949532
clear_loop,38,16,16,polygon,True,1,1,False,1.0,0.5767743881297288
clear_loop,38,16,16,bounded_tube,True,1,1,False,1.0,0.5767743881297288
clear_loop,38,32,32,polygon,True,1,1,False,1.0,0.6902464841791716
clear_loop,38,32,32,bounded_tube,True,1,1,False,1.0,0.6902464841791716
clear_loop,39,8,8,polygon,True,-1,-1,False,1.0,0.3293775544409565
clear_loop,39,8,8,bounded_tube,True,-1,-1,False,1.0,0.3293775544409565
clear_loop,39,16,16,polygon,True,-1,-1,False,1.0,0.5928787000725784
clear_loop,39,16,16,bounded_tube,True,-1,-1,False,1.0,0.5928787000725784
clear_loop,39,32,32,polygon,True,-1,-1,False,1.0,0.6851276375534104
clear_loop,39,32,32,bounded_tube,True,-1,-1,False,1.0,0.6851276375534104
near_origin,0,8,8,polygon,True,0,1,True,1.0,-0.40574999843673676
near_origin,0,8,8,bounded_tube,False,,1,False,1.0,-0.40574999843673676
near_origin,0,16,16,polygon,True,1,1,False,1.0,-0.21334072618880426
near_origin,0,16,16,bounded_tube,False,,1,False,1.0,-0.21334072618880426
near_origin,0,32,32,polygon,True,1,1,False,1.0,-0.09189137098521857
near_origin,0,32,32,bounded_tube,False,,1,False,1.0,-0.09189137098521857
near_origin,1,8,8,polygon,True,-1,-1,False,1.0,-0.42090133146457825
near_origin,1,8,8,bounded_tube,False,,-1,False,1.0,-0.42090133146457825
near_origin,1,16,16,polygon,True,-1,-1,False,1.0,-0.19608017467353583
near_origin,1,16,16,bounded_tube,False,,-1,False,1.0,-0.19608017467353583
near_origin,1,32,32,polygon,True,-1,-1,False,1.0,-0.091837003969024
near_origin,1,32,32,bounded_tube,False,,-1,False,1.0,-0.091837003969024
near_origin,2,8,8,polygon,True,1,1,False,1.0,-0.4083831263407869
near_origin,2,8,8,bounded_tube,False,,1,False,1.0,-0.4083831263407869
near_origin,2,16,16,polygon,True,1,1,False,1.0,-0.2155591497603208
near_origin,2,16,16,bounded_tube,False,,1,False,1.0,-0.2155591497603208
near_origin,2,32,32,polygon,True,1,1,False,1.0,-0.11267705122138451
near_origin,2,32,32,bounded_tube,False,,1,False,1.0,-0.11267705122138451
near_origin,3,8,8,polygon,True,0,-1,True,1.0,-0.37390717712419447
near_origin,3,8,8,bounded_tube,False,,-1,False,1.0,-0.37390717712419447
near_origin,3,16,16,polygon,True,-1,-1,False,1.0,-0.2212241153724166
near_origin,3,16,16,bounded_tube,False,,-1,False,1.0,-0.2212241153724166
near_origin,3,32,32,polygon,True,-1,-1,False,1.0,-0.12058341001653122
near_origin,3,32,32,bounded_tube,False,,-1,False,1.0,-0.12058341001653122
near_origin,4,8,8,polygon,True,0,1,True,1.0,-0.3971253568191517
near_origin,4,8,8,bounded_tube,False,,1,False,1.0,-0.3971253568191517
near_origin,4,16,16,polygon,True,1,1,False,1.0,-0.20815507435556033
near_origin,4,16,16,bounded_tube,False,,1,False,1.0,-0.20815507435556033
near_origin,4,32,32,polygon,True,1,1,False,1.0,-0.11255787765965508
near_origin,4,32,32,bounded_tube,False,,1,False,1.0,-0.11255787765965508
near_origin,5,8,8,polygon,True,0,-1,True,1.0,-0.4219556874802337
near_origin,5,8,8,bounded_tube,False,,-1,False,1.0,-0.4219556874802337
near_origin,5,16,16,polygon,True,-1,-1,False,1.0,-0.18673565717862733
near_origin,5,16,16,bounded_tube,False,,-1,False,1.0,-0.18673565717862733
near_origin,5,32,32,polygon,True,-1,-1,False,1.0,-0.10963159811646458
near_origin,5,32,32,bounded_tube,False,,-1,False,1.0,-0.10963159811646458
near_origin,6,8,8,polygon,True,0,1,True,1.0,-0.40200910796725947
near_origin,6,8,8,bounded_tube,False,,1,False,1.0,-0.40200910796725947
near_origin,6,16,16,polygon,True,1,1,False,1.0,-0.2185871916665376
near_origin,6,16,16,bounded_tube,False,,1,False,1.0,-0.2185871916665376
near_origin,6,32,32,polygon,True,0,1,True,1.0,-0.13052966097349425
near_origin,6,32,32,bounded_tube,False,,1,False,1.0,-0.13052966097349425
near_origin,7,8,8,polygon,True,0,-1,True,1.0,-0.40119208232126075
near_origin,7,8,8,bounded_tube,False,,-1,False,1.0,-0.40119208232126075
near_origin,7,16,16,polygon,True,-1,-1,False,1.0,-0.2177634211433862
near_origin,7,16,16,bounded_tube,False,,-1,False,1.0,-0.2177634211433862
near_origin,7,32,32,polygon,True,-1,-1,False,1.0,-0.1057500750367821
near_origin,7,32,32,bounded_tube,False,,-1,False,1.0,-0.1057500750367821
near_origin,8,8,8,polygon,True,0,1,True,1.0,-0.3707643173486304
near_origin,8,8,8,bounded_tube,False,,1,False,1.0,-0.3707643173486304
near_origin,8,16,16,polygon,True,1,1,False,1.0,-0.21651217625577013
near_origin,8,16,16,bounded_tube,False,,1,False,1.0,-0.21651217625577013
near_origin,8,32,32,polygon,True,1,1,False,1.0,-0.10569346477651076
near_origin,8,32,32,bounded_tube,False,,1,False,1.0,-0.10569346477651076
near_origin,9,8,8,polygon,True,0,-1,True,1.0,-0.4262021044624439
near_origin,9,8,8,bounded_tube,False,,-1,False,1.0,-0.4262021044624439
near_origin,9,16,16,polygon,True,0,-1,True,1.0,-0.21489858343521434
near_origin,9,16,16,bounded_tube,False,,-1,False,1.0,-0.21489858343521434
near_origin,9,32,32,polygon,True,-1,-1,False,1.0,-0.08976901785057606
near_origin,9,32,32,bounded_tube,False,,-1,False,1.0,-0.08976901785057606
near_origin,10,8,8,polygon,True,1,1,False,1.0,-0.4274551170613405
near_origin,10,8,8,bounded_tube,False,,1,False,1.0,-0.4274551170613405
near_origin,10,16,16,polygon,True,1,1,False,1.0,-0.21426197112765583
near_origin,10,16,16,bounded_tube,False,,1,False,1.0,-0.21426197112765583
near_origin,10,32,32,polygon,True,1,1,False,1.0,-0.10883597658433616
near_origin,10,32,32,bounded_tube,False,,1,False,1.0,-0.10883597658433616
near_origin,11,8,8,polygon,True,0,-1,True,1.0,-0.3953815748766862
near_origin,11,8,8,bounded_tube,False,,-1,False,1.0,-0.3953815748766862
near_origin,11,16,16,polygon,True,-1,-1,False,1.0,-0.20120000311604055
near_origin,11,16,16,bounded_tube,False,,-1,False,1.0,-0.20120000311604055
near_origin,11,32,32,polygon,True,-1,-1,False,1.0,-0.09907071212957459
near_origin,11,32,32,bounded_tube,False,,-1,False,1.0,-0.09907071212957459
near_origin,12,8,8,polygon,True,1,1,False,1.0,-0.40387042436489096
near_origin,12,8,8,bounded_tube,False,,1,False,1.0,-0.40387042436489096
near_origin,12,16,16,polygon,True,1,1,False,1.0,-0.2055997996408469
near_origin,12,16,16,bounded_tube,False,,1,False,1.0,-0.2055997996408469
near_origin,12,32,32,polygon,True,1,1,False,1.0,-0.07721867357737323
near_origin,12,32,32,bounded_tube,False,,1,False,1.0,-0.07721867357737323
near_origin,13,8,8,polygon,True,0,-1,True,1.0,-0.3847144495994695
near_origin,13,8,8,bounded_tube,False,,-1,False,1.0,-0.3847144495994695
near_origin,13,16,16,polygon,True,-1,-1,False,1.0,-0.2250598130877327
near_origin,13,16,16,bounded_tube,False,,-1,False,1.0,-0.2250598130877327
near_origin,13,32,32,polygon,True,-1,-1,False,1.0,-0.10583561367775121
near_origin,13,32,32,bounded_tube,False,,-1,False,1.0,-0.10583561367775121
near_origin,14,8,8,polygon,True,0,1,True,1.0,-0.37677781603368093
near_origin,14,8,8,bounded_tube,False,,1,False,1.0,-0.37677781603368093
near_origin,14,16,16,polygon,True,1,1,False,1.0,-0.21723480094119207
near_origin,14,16,16,bounded_tube,False,,1,False,1.0,-0.21723480094119207
near_origin,14,32,32,polygon,True,1,1,False,1.0,-0.10781848206548901
near_origin,14,32,32,bounded_tube,False,,1,False,1.0,-0.10781848206548901
near_origin,15,8,8,polygon,True,0,-1,True,1.0,-0.3980743418789787
near_origin,15,8,8,bounded_tube,False,,-1,False,1.0,-0.3980743418789787
near_origin,15,16,16,polygon,True,-1,-1,False,1.0,-0.2166259805489878
near_origin,15,16,16,bounded_tube,False,,-1,False,1.0,-0.2166259805489878
near_origin,15,32,32,polygon,True,-1,-1,False,1.0,-0.09123429027531679
near_origin,15,32,32,bounded_tube,False,,-1,False,1.0,-0.09123429027531679
near_origin,16,8,8,polygon,True,0,1,True,1.0,-0.40459893995084434
near_origin,16,8,8,bounded_tube,False,,1,False,1.0,-0.40459893995084434
near_origin,16,16,16,polygon,True,1,1,False,1.0,-0.20953405986450613
near_origin,16,16,16,bounded_tube,False,,1,False,1.0,-0.20953405986450613
near_origin,16,32,32,polygon,True,1,1,False,1.0,-0.10887090567634977
near_origin,16,32,32,bounded_tube,False,,1,False,1.0,-0.10887090567634977
near_origin,17,8,8,polygon,True,0,-1,True,1.0,-0.3793516195232393
near_origin,17,8,8,bounded_tube,False,,-1,False,1.0,-0.3793516195232393
near_origin,17,16,16,polygon,True,-1,-1,False,1.0,-0.18729111533793696
near_origin,17,16,16,bounded_tube,False,,-1,False,1.0,-0.18729111533793696
near_origin,17,32,32,polygon,True,-1,-1,False,1.0,-0.11590099174882117
near_origin,17,32,32,bounded_tube,False,,-1,False,1.0,-0.11590099174882117
near_origin,18,8,8,polygon,True,0,1,True,1.0,-0.39337533046573525
near_origin,18,8,8,bounded_tube,False,,1,False,1.0,-0.39337533046573525
near_origin,18,16,16,polygon,True,0,1,True,1.0,-0.22651321361494745
near_origin,18,16,16,bounded_tube,False,,1,False,1.0,-0.22651321361494745
near_origin,18,32,32,polygon,True,1,1,False,1.0,-0.10065823373177998
near_origin,18,32,32,bounded_tube,False,,1,False,1.0,-0.10065823373177998
near_origin,19,8,8,polygon,True,0,-1,True,1.0,-0.39379522095950853
near_origin,19,8,8,bounded_tube,False,,-1,False,1.0,-0.39379522095950853
